NRIC,recommended_page_1,predicted_time_spent_1,recommended_page_2,predicted_time_spent_2,recommended_page_3,predicted_time_spent_3
S7143755L,0,12.9577906310314,2,12.6462076317265,3,12.4471073933946
S7462215L,3,12.8804245362848,4,12.2557626219314,8,11.7681430739869
S7653161N,8,15.0329268403777,7,14.1243119643064,0,12.5473776354937
S8145262E,8,12.0450452650243,4,11.7072206452889,5,11.2670991051775
S6495620B,3,12.805219981045,8,12.3553538928316,7,12.037666376005
S6458881O,3,11.4593449576629,7,10.7190901693221,0,10.555807881747
S9208727Q,8,13.4428567907705,2,13.4082043640046,0,13.2664147135364
S4080196Y,1,11.3566357257722,3,11.3361417605341,8,11.312435885156
S6996379D,2,13.8711746570348,8,13.5036849468645,3,12.10175556776
S7431045O,3,13.1669575263087,8,12.8428580471654,4,12.6965440736307
S5923712N,0,13.142158128944,3,12.9479811566053,4,12.7865383892678
S8162347W,0,12.1733142761803,4,11.4750084461112,2,11.0926149333
S9444292L,4,13.1487966081345,8,12.8967266014969,3,12.8574372996315
S8166549G,0,12.0150110560356,5,11.7231474122192,4,11.1088197824393
S4534145A,7,15.247571027411,4,14.7784226186432,0,13.8132743567275
S5245984N,8,13.3166226796351,5,13.1926255359275,7,12.5519344416082
S7420506Q,7,12.5899673125842,4,12.3326197862743,0,12.2113641977686
S6867165E,8,15.65151520524,4,13.996691316515,0,13.9934277216732
S8872039A,3,14.3784798450212,8,13.1060846729924,1,12.2926940486415
S9455963T,0,11.6139000808052,3,10.7057507705118,2,10.5568183327989
S8372173X,8,11.5408808199214,7,10.1542453510803,2,10.0260182515445
S7202488K,8,13.741832416495,0,12.7789383826009,7,12.6015665012964
S6665988T,8,13.1171774983861,0,12.6130291080785,7,12.5860794497462
S9313763V,8,12.122491029765,4,11.6072173915433,7,11.4702383925006
S4034690K,8,13.2324356302428,4,13.2091614686146,1,12.3171852688968
S9279528O,3,12.1528386519953,0,11.6949876864074,7,10.2957083108737
S5007241F,3,12.6961401136847,0,11.9611836145296,4,11.766666855748
S4305944D,8,13.6520422242046,3,13.0746065777895,7,12.5236491411982
S9672270W,0,15.1833200996937,4,14.7593446828838,8,13.3077916098343
S8124997Z,0,14.1061928054311,8,12.8936995214329,4,12.7625640509701
S6338508X,0,12.7215678677338,4,12.3655966345368,7,12.3453863205299
S8821200U,7,16.4532444565789,5,15.6693906296017,0,14.5917334185087
S7701678V,7,11.3791377366134,8,10.9808428783827,4,10.7893275980229
S9214711K,8,12.1365079922381,3,11.3834723567398,7,10.7973492093689
S9876980M,4,14.4851715177255,3,13.2358291017162,5,12.9416155809432
S6684762S,0,16.4744280940715,3,15.7078639068244,7,15.6206760271984
S4739743Z,3,13.7297899718607,7,13.5370015621303,8,13.398004114178
S6797586P,0,13.271873372082,3,12.7089475444969,2,12.5605943764397
S7076545R,3,13.0796860507276,7,12.1106860311993,0,11.8467273064499
S7331742X,8,14.4199756763283,0,13.6296498156064,3,12.6515111613937
S9639056T,0,12.7629082093269,5,12.5014534181669,8,12.3355982827577
S6415470T,7,14.6581050163572,5,13.8240958835584,3,13.6832326419239
S7404670I,3,12.9437849178362,8,12.7078649379494,4,12.2886850676492
S6482177P,3,15.3557880126234,7,14.9802268645195,8,14.2585627291718
S7244068T,8,14.0533135381587,0,14.0477519522003,6,13.1311918975931
S7018141C,3,16.3704313160783,8,15.7417685980503,7,15.3284137751108
S9608986L,0,11.5295310250945,8,11.4920503206653,5,10.7536897251259
S9179618C,8,13.6270002630736,2,13.1272255556915,7,13.0283352049374
S4866580E,4,14.2810022251324,0,12.869910189413,7,12.5295841644899
S6927538N,8,13.783020106216,0,13.7822738775054,3,13.5441361881527
S8134947O,4,12.7390213630484,8,12.1599388317143,7,12.1037982242402
S6541990G,0,13.0257035759009,8,12.6406153688358,2,11.3461537793975
S4398445R,3,15.728501143491,8,14.3420020560314,0,13.2374244050316
S6477247V,5,13.9914653206942,7,13.6163820776521,0,12.6183284388208
S5658929W,8,11.9420257348642,4,11.235407471878,5,11.233918102516
S6255592K,8,14.1599453295259,2,13.2283848509163,4,12.9627051963465
S8011364E,3,13.9907454009393,2,12.4248700900123,5,12.3797741028922
S5090944J,3,15.0771664676296,8,13.7740132347521,0,12.522807896251
S8785869D,4,11.5545943509583,0,10.9919568208047,3,10.9418509812752
S9051657Q,7,14.0417754794416,1,13.7906948925876,8,13.7767961129179
S7665686Y,8,12.4760202154472,7,12.2790922924325,3,11.0765232167739
S7222729F,0,12.6545193523,2,11.942988408659,8,11.4915044690826
S9499424X,3,11.8559323622802,0,11.6470084657774,8,11.2946047411707
S7355899T,8,11.958815792371,0,11.5899880759687,7,10.712840895483
S4370763B,7,12.9163276298942,3,12.903111520726,0,12.78536593239
S7109331K,7,14.3032141968702,8,14.1915193439461,3,13.4438009751585
S9814047I,8,13.4647365306616,7,13.197648146198,4,12.4747741955818
S7647319Z,8,14.8327380500636,7,14.6207463310243,6,13.3242553864544
S5440315L,7,15.4563121432281,8,15.3488515695219,4,13.9986428640639
S7855374V,3,15.1195920313783,0,14.778352371918,2,14.5223104607538
S6562155T,0,12.0235255715889,3,11.9655724190607,2,11.3489927184676
S9419593E,8,13.3161036505009,7,12.6651292535085,0,12.6319664484599
S5646698F,5,12.912937659838,2,12.6494335914591,8,12.6058925087092
S7136478H,4,14.2646657883828,5,12.7458930085861,8,12.7360221263319
S7465377C,4,13.1668523005049,8,11.7804482837995,3,11.5667487263409
S6033478E,8,15.9352822841741,7,14.7709565819607,0,14.4137731806136
S6093380R,8,12.6615406953695,7,11.8034981773921,3,11.5559971385689
S7043859O,0,15.2015003413233,7,15.0662655845298,3,13.5456441265696
S5754079A,7,11.3977820076178,0,11.0499070232291,2,10.6999891285254
S5608235K,8,14.033665684456,2,12.6948546842966,5,12.6137690605312
S6572412H,0,14.3936728484444,1,13.6050789169134,7,12.8900545760525
S6435139X,0,13.5853538553134,7,13.2640404348795,3,12.7064417215877
S6442541J,3,13.3899609851352,7,12.7940491041663,8,12.5422995928394
S6422883N,7,12.7514814256876,3,12.0426799304658,2,11.0294567704567
S6031384W,4,13.536728938537,8,12.9402261189264,7,12.6873432816723
S9086313N,8,10.9026673557075,3,10.5146467712472,7,10.4679364232509
S7353086V,2,13.1705878351346,8,13.167229908065,0,12.3809243870042
S6491545E,3,12.8466984567332,8,12.7921103008603,7,11.9005782705917
S8208828M,8,13.7606325705577,4,13.4160277659122,0,12.3612015404509
S9193476V,2,13.1849164021336,7,12.821293633105,1,12.4452335178368
S6173860G,8,12.1593440948699,5,12.041671655903,0,11.8592813288805
S4857553M,7,14.5434280313733,0,13.2051837384433,4,12.737749741258
S6976519J,8,14.9003148075653,0,14.2247681199717,4,13.1522204176868
S9365873P,4,13.6487775179054,3,13.0356260214783,8,12.5771808696818
S6778824X,0,15.303881034171,4,14.4335480609824,3,13.8845641156843
S7187226G,4,15.3021206129235,0,15.149877137608,5,14.1774838815083
S5657547H,8,10.9062397770542,7,10.6914176962427,2,10.5868486029636
S9076659N,3,12.4068355909808,4,11.4610628900627,2,11.3717141477435
S6472462T,3,11.6614017649661,8,10.329909025373,0,9.98505624498024
S8034273P,3,12.2615551136044,8,12.0653945689738,5,11.575580586122
S9397731X,4,13.1801534602893,3,12.3500207621797,7,11.9549484021073
S7600862V,8,15.1733235911647,0,13.7701951974128,3,13.7529403333289
S8671472E,8,15.0451061645795,7,13.501030459278,3,13.033626468659
S6526689R,5,12.5303101413524,6,12.4695090730307,3,12.033655379469
S5490429E,7,12.0288261000001,3,11.8375800239333,4,11.018816832412
S4248789C,5,11.5191305534528,8,11.5191035567,4,11.3558365864949
S4546028K,2,12.4449833058157,0,12.1534738338973,7,11.9122913265778
S9383554P,4,13.0360386481514,7,12.6000897290771,3,12.5556698855808
S9792339O,8,12.9643842909507,0,12.0177761269692,4,11.8510646949016
S9359652H,7,12.2034887649625,3,12.2016272369026,2,11.9105548630383
S6906215K,0,12.5778314805098,2,11.4859193509422,5,11.3350820528099
S5339397F,8,15.9595183932198,4,15.6548447845326,5,13.5235836134068
S6758362O,8,16.4911428598392,0,15.0526992596443,2,13.8008635041287
S9699481D,0,12.4623443381368,8,12.4262009311973,5,11.7115753821703
S8007544M,4,13.2798478355544,0,12.8493639239159,3,12.0184269394207
S8079345Q,2,13.1024606087958,0,12.4878915020669,5,12.09995406245
S7433093E,4,12.0451071614723,3,11.8469386206559,0,11.7113423662951
S6400832O,8,14.2325948484127,7,13.3409137948817,3,13.0952979688199
S5550314S,7,14.9358259739154,3,13.9360431341676,8,13.6312035938267
S4060326A,4,14.4132385514571,3,14.1130424863091,1,13.8184571724733
S6451225J,3,12.305894811686,8,11.8638272016009,7,11.5442641882764
S7640188U,3,14.5821555986386,7,14.2054981892697,5,13.8769336322746
S6282419N,3,13.3542027082195,8,12.2587748959704,0,11.8487082153127
S7705974Y,8,10.7230242662845,7,10.7097662495654,3,10.5575890825093
S9307681T,7,12.1996753742384,3,12.1758330949273,4,11.8830163306156
S7211315L,8,13.5941357332057,0,13.5651201138782,6,12.0723710828024
S8957937E,7,11.447908293432,3,11.2264654842165,5,11.0799919684936
S5504270R,8,14.8067814190067,5,14.7564617991824,4,13.1648430726102
S8269805D,4,13.3298976673775,0,12.3036698630186,7,11.2696617059285
S6785977A,0,13.2019204926305,3,12.9881746154847,2,12.1534596906856
S7243624E,8,13.0275332080818,0,12.6635399865964,6,11.8158693367728
S4569183T,2,14.4694545402462,7,12.7812474009765,1,12.779870893621
S8775775L,4,12.9062708580365,0,12.6934720609537,8,12.0637074303344
S6971186D,5,13.240547017502,3,12.342321661282,2,11.9447501905342
S7069872F,3,14.562635875242,7,14.1551024787523,5,14.0098367348835
S8393965A,8,11.3887772280803,5,11.3634311657379,0,10.8468300179046
S8277362I,0,15.3251646530207,3,13.8564949850715,8,13.2311346911711
S5812094N,1,14.8682615498814,7,14.7843661434306,0,14.3090501850428
S5204111S,5,12.9832815903949,8,12.9654646636348,4,12.4953288488274
S7210999K,8,13.6326541406047,0,12.7950840250174,4,12.4836745589389
S6838460V,8,13.3923912605992,0,12.4270086714356,7,12.1532013274228
S4440077O,8,14.7341178169281,4,13.9619593676835,2,13.3293602423859
S6678021M,0,13.4960306953019,5,12.4895422842498,3,12.4191606139067
S6202695T,8,14.6566604395167,4,13.9952126029316,2,13.1888936853798
S7397104Z,0,12.8564415077385,2,12.3353464215846,8,12.0163875207576
S6744459U,8,12.4007796187462,0,11.9143674036208,2,11.2908499938946
S7693504A,8,13.8744368753691,1,13.248825783062,3,13.1764637934685
S5380476E,4,14.8296556454158,8,14.4858482268449,7,14.0562142973672
S6684584D,5,13.069473086818,4,12.7547265881676,8,12.3782863793407
S6913262I,8,13.9336440021473,3,13.814018977749,0,13.7865035654221
S6771272F,3,13.0089767654685,2,12.3247655573271,0,12.321496691129
S4966480O,3,15.4610541504652,0,13.5010567349129,4,13.1203676725547
S5155676Q,3,12.7487780547483,4,11.7057666499564,0,11.5831154213003
S5403040D,4,15.0774815181478,3,13.1519443121477,8,13.0375635098577
S4883737U,0,12.1382919764925,7,12.0718738685513,3,11.3441708450516
S9758600Y,4,12.8618102410607,8,12.7008654797427,3,12.6579090805974
S6083815Q,7,13.802640870786,8,13.3680177544757,4,11.9939906309482
S9409600L,4,11.679530300913,3,11.1220115318087,0,11.0140815873916
S4022171B,5,11.4436405713315,2,11.3853911451298,8,11.2328054312058
S4684594W,8,12.3984064541477,7,10.5914311192315,2,10.4006253519074
S6545099D,8,13.5305831847176,6,13.4340105906348,7,13.2880990748468
S7929618S,0,14.0016327611699,4,13.6071451868967,8,13.3746267319185
S7367221A,3,13.8002516827433,0,13.5667092872284,8,13.0602202160857
S5512612Z,8,14.3819767004904,7,13.7499311667161,0,13.1828941508749
S7077777U,0,12.0023404017963,8,11.7747513850991,5,11.6809022720916
S9015385Y,8,14.1018898457534,4,13.988905937752,7,13.4651876703529
S9734922K,4,13.9265132823088,5,13.8183889519347,8,13.4612654462634
S6454339Z,8,13.9161458301489,7,13.447582859816,4,13.0430343173678
S8895452Z,0,12.5538852546825,8,12.4831304800888,7,12.4326424113625
S7010332J,3,14.3850493431483,1,13.4784610577149,5,13.1254223249536
S6129979P,8,12.0323490826497,0,10.8738915159878,7,10.5840960788969
S5192908C,8,13.2336897240606,7,12.0504266572581,4,11.8396392190101
S8313008Y,4,13.6185397894583,5,13.4508193315128,1,13.0401592210516
S5094446P,8,15.3428217150982,0,14.1384315654116,4,13.6469688619774
S7234368H,0,12.8522395342415,8,12.4856206566347,7,11.9698819068648
S8677523I,8,14.8660979425006,5,14.0839786811758,7,13.1627280291447
S6200759I,4,15.0714548211946,8,14.9299080004616,0,13.4607262839451
S9835492U,5,13.4936771469577,1,13.2182728013771,7,12.9271199017566
S8854102A,7,12.639363047641,5,12.5383839591629,0,12.4687675480027
S7000033V,7,14.2451858159265,3,13.8216627015708,4,13.4990637575238
S8576032E,7,12.9649849604094,8,12.1995646909214,5,12.0340084167093
S6805936K,8,14.471018277127,7,13.946187278608,4,13.4108955946699
S9100067N,5,11.958261118771,2,11.808778708108,7,11.5618102324085
S6760600T,4,12.7698367598796,8,11.9957348057816,0,11.2693789942806
S6542818J,3,12.7599683263699,1,12.3795890620489,8,12.291212486119
S5597281M,5,14.8153340936675,8,14.7446979493837,4,14.7046045599127
S7078962Y,3,12.212229747092,7,11.7979019299731,0,11.7922302169261
S4315047Z,8,13.7606379923307,3,13.4635731568991,0,13.4315295086126
S9381633C,4,14.8663224842153,8,14.0408162727324,7,13.3618404068021
S7624889L,8,11.958904640474,7,11.7612950267362,3,10.5745268421869
S7282270Q,7,14.1005572733773,4,14.0323999608013,0,13.6161301060775
S6455396N,2,13.7712642530717,3,13.1515813847427,0,13.0160642350631
S5424491P,7,16.1773479445343,8,15.0609218999835,3,13.7619397549333
S5320187V,4,11.7928189380567,8,11.2996010757767,5,10.0320315682571
S6312075B,8,15.7061835880958,6,13.7715786838996,0,13.7305089067687
S6290707E,4,13.5439556179992,8,13.4077232995872,0,12.3177490349357
S5871210I,8,11.6023082226083,7,11.4887912178378,0,11.4614466404379
S4819927U,8,12.8208395089581,3,12.7485530894748,7,12.3379884066815
S8176181H,4,14.9671347518358,5,14.19646710927,0,13.5611181870242
S6479958M,3,14.0994944647816,0,13.1097121406558,2,13.0112136610884
S7783882T,7,12.0396153073564,4,11.2806840112856,3,11.2758412074156
S6511806B,7,11.63926488326,0,11.3535867717091,3,11.0149221616407
S9477493J,3,13.6746797318267,8,12.5518757069615,0,12.0855543991428
S8585753J,8,15.4101668142902,7,13.7963268242668,3,13.1440854033039
S6574782C,0,12.3510761145859,5,11.5553496511643,8,11.1704298415307
S8863814H,5,15.0742557625513,0,14.785161039625,3,14.3895919544676
S5734035P,8,13.785980039486,7,13.7214929345955,1,13.5586376143946
S9506895O,2,12.9857219112043,0,12.7688961097272,4,12.736069510527
S7012585P,3,14.5359653355402,8,13.8482111452089,7,13.8165263840889
S6709486N,8,13.5307634313523,0,13.4624665225624,2,12.9196092432461
S7879423D,2,11.7037991391864,8,11.12955245429,4,10.2092069284097
S6897119X,0,14.530842778052,3,14.1496046535024,8,13.5940577091968
S5765418J,3,14.7746992955734,4,14.4455119896505,1,13.7491271879039
S8970344K,3,15.0279323488842,0,14.3544287595743,8,13.7411824457436
S6544342Z,0,11.2641780762854,5,11.1892022671793,8,10.9936835551265
S8426374G,4,13.9308681090728,7,13.5576163902705,0,13.4874644441531
S7040144R,3,14.2518450259274,8,13.1044722141609,7,12.3703080979826
S5268195R,5,12.6259499632058,8,12.6207650838202,7,10.9989510790735
S6846233Z,8,15.0905820719498,1,14.0589847609447,5,14.03871592189
S7198887E,7,14.6137289904936,3,13.1717900987595,0,13.1249421412815
S5555308T,8,13.9092818615418,7,13.0480240355884,4,13.0050749145516
S4894563C,0,11.2404302551952,7,11.1731519502703,3,10.4510729875765
S5610555O,8,11.9499934508823,2,11.721831469191,5,11.6900799912413
S7320891V,8,12.6990364080827,4,12.3231367651128,0,12.1182563321058
S5493945G,8,13.7583356544652,7,13.3303709795183,4,12.4488568348153
S4283618S,4,11.4774513076861,5,11.3604392036864,0,11.2233147432158
S7307217I,7,12.6369189224634,2,11.8885018709355,0,11.8761393955438
S6953513H,0,12.4003569795554,3,12.2263854626377,5,11.8441350455347
S9013644P,8,11.9911534899093,3,11.5948060197172,7,11.547271621797
S4336681J,3,14.5834408273839,0,13.3419297836496,8,12.9453781879907
S6557897S,8,12.0781448730281,7,11.7415541900347,0,11.391822373913
S9883770X,8,12.992631333647,7,11.1145872152039,5,10.9485001560336
S6335482S,0,15.4366481932159,5,13.6363482851365,8,13.1465051559232
S7493989F,3,12.0690410114127,2,11.7251419666325,7,11.7040194902318
S6861015E,8,15.4003989991519,1,13.1994451334554,3,13.0089017952879
S7731236S,4,13.6186687873665,3,13.1253377231322,8,12.7123386777867
S7801215E,5,14.997361515853,4,12.8763784589609,7,12.6987211137427
S5869436T,7,14.4939508958729,0,13.7506207404388,4,13.0114416675496
S6819782C,4,13.7769435858308,0,12.6795563908388,1,12.0211605946793
S7772912C,8,14.4684811796114,4,13.3848894770645,7,13.3013392626912
S8112247V,5,13.5408620598956,0,13.5198998578114,2,12.5041391134431
S5579433I,8,12.0466835135344,0,11.5061696452814,4,11.2140228846264
S9097069O,4,12.3363158769673,3,11.992412944186,5,11.9324419056561
S6256987R,8,11.5368437463147,4,11.0048237982218,7,10.7123896160019
S9482406F,3,12.8717287326343,8,12.3922940768735,0,11.958985646056
S6651872X,3,13.16643187948,8,13.1483750792191,2,12.9876534755765
S8002243M,5,12.7583167291229,0,12.6777754066839,4,12.577558394759
S4317786W,8,13.8920719618101,0,12.7966033376601,3,12.6953187466435
S9601790C,0,11.9970223580228,5,10.5362492345542,8,10.4909804837938
S7204554L,8,12.6363503908902,0,11.903604927864,2,11.522035905711
S7193922S,7,14.705874769669,3,13.8247155653119,2,12.4156762466583
S4997969O,3,13.1533257173567,4,12.9145758072202,0,12.55028125137
S8927376N,3,13.3210990720489,0,12.7168653399854,7,12.3371307732444
S8648131F,8,12.6184425931848,3,12.1200608046649,5,11.9700399112665
S9812651N,0,14.0292319286408,3,12.6303456282779,4,12.5300985264135
S5059481D,7,14.3709669381416,8,13.7813417952196,3,13.280190608436
S6214433S,4,14.2173837767703,7,13.5923560767038,1,13.3266157425287
S5027506E,0,12.9004010029269,8,12.7833414972799,5,12.2889715066018
S7439982O,4,13.123995701325,3,12.3488465384924,7,11.7469266853366
S6869691Y,8,13.2404803064204,0,13.0890928875817,7,12.3705999375035
S8480651R,3,11.4735224779813,7,11.4362507559429,8,10.8382781142504
S6769723R,0,13.0731246372153,3,12.4855850430148,8,12.0736686811616
S8132033L,8,12.6875901696712,4,12.3584023838247,5,11.9241608390018
S6399039B,3,15.0092326005685,8,13.4619045785594,0,13.2723061870569
S7051181N,7,15.2135322996113,3,14.6749978819747,8,13.9983253919933
S8737820V,4,13.6294787273096,3,13.574663073946,0,12.9981687317131
S7723820S,4,13.8821248416071,8,12.0525068692444,0,11.8542284700767
S5642410X,5,10.4112037476682,8,10.3840604008848,0,10.2534934210973
S7613964A,7,12.9973091986753,8,12.6045001520425,5,12.1960050537115
S6020009D,7,14.9859301055787,4,13.7550758604594,3,13.5226730553207
S9049087V,4,11.6703174978038,5,11.5170347386969,3,11.3096224868478
S8187704Y,4,12.0603373593858,5,11.9313328002606,0,10.6951116038308
S6205103O,2,14.3212384400859,8,14.0229444962288,4,13.399888146708
S5833115K,0,15.0296107658586,7,14.2998395597578,4,12.5985205272341
S5982226C,8,15.4296230927285,3,13.9320767018358,4,13.4551924852999
S8264037Y,0,13.2273331494771,4,13.1420404401212,8,12.8109349653256
S8307721T,8,13.8339750899126,0,12.6968566807743,7,12.3930691088541
S7115890M,7,12.25812382846,3,12.1606328595729,8,11.8645808561866
S8103029D,4,14.3675561391313,8,12.8828215864122,5,12.5307474462248
S9559443Y,8,13.1666644833451,7,12.476913848533,0,12.4296305644026
S8589103X,8,14.9004399196401,7,12.8548311388474,5,11.9584584426796
S7327857Z,2,15.321218939027,0,14.357671570405,8,13.8911277604439
S9012606V,4,11.3164311101357,5,11.1703780418493,8,11.0884313238101
S5110846Z,3,14.6391448663626,4,14.6179806327143,8,14.5331315984293
S8030536V,0,12.9081886760447,1,12.8744028711955,5,12.5444141408246
S7839474W,5,16.0268415617288,4,15.6372590573354,2,14.8196646419059
S4015791T,3,11.6827081385578,1,11.1870542252646,4,10.9936961672231
S9074683J,2,12.6086094399349,4,12.5088981312603,7,12.4654776841091
S7636368N,8,13.3153204998124,7,13.0614204980714,3,12.2999687167139
S4946473O,7,12.7881793476628,0,12.7875323900463,8,12.7405245156549
S9191326Q,4,13.732308949192,8,13.6394438925211,2,13.1473553889127
S9540407G,7,13.6998445230286,4,13.6018278024771,0,13.3503027708768
S7333844M,8,12.5151722231979,0,12.2026523223954,1,12.1353573804013
S6622064H,0,12.7334090998506,1,12.3788239273844,7,12.222412448037
S5750697Z,8,12.7517085017942,7,12.4147062061321,2,11.8860760246987
S6974391K,0,12.3317705288313,3,11.9983903856953,5,11.823295817209
S4847856V,7,13.615685398289,8,13.3831603430323,5,13.1941519768356
S6523044P,0,10.7882012322836,5,10.7681345818891,8,10.5608581928679
S9050208U,2,12.5113522944556,8,12.3296961457663,3,12.1242305900506
S8251387Y,4,11.7613074700748,8,11.4513489805125,0,11.0361877914022
S6791835C,3,12.7209967467392,2,12.5782878296115,0,12.5760274992453
S6822409H,0,15.6102383005294,3,14.7766552193359,8,14.5243065024596
S8660836V,8,14.506398935388,5,14.1194766840968,7,12.9434846981755
S6339590W,4,13.2470471786249,8,13.1784600593594,0,12.9889990073554
S9390192T,4,13.5977458301622,3,13.4184315639769,7,13.0515403110255
S5026709R,0,15.018259993949,3,14.5232394182857,8,13.2059818345407
S6935493E,3,13.7547707342832,0,12.6206834760133,4,12.3079426342236
S6745519E,0,13.2199291186276,4,12.6788854148992,3,12.5265971051053
S6073893Y,8,12.5483051255215,7,12.2515689186486,3,11.844959078338
S5324143O,2,13.1927651011843,8,12.237794388567,0,12.216182091227
S5645719A,8,15.8446186128382,2,12.9949327328928,3,12.9618376357534
S5379890I,7,13.3118253828674,8,12.4709720181635,4,12.4705513411041
S4789954W,7,15.4846284289707,4,14.2659312378048,0,13.7106313164337
S8969435A,3,11.6568295623656,4,11.3980816183221,5,11.3685844314225
S6499628R,0,12.4502410976378,3,12.3049862161878,7,12.1420068116671
S9537446A,5,13.3341792700231,7,13.0162024598196,2,12.9765207338088
S4961953H,0,15.1630135536528,4,14.5520946590136,3,14.5486217867703
S9894886F,7,12.9554869481958,0,12.3258179477983,8,11.9932709288709
S6969852U,8,13.794373646265,2,12.7755459960371,0,12.0383389549577
S4089454U,1,12.704908921795,8,12.4659247150813,4,12.1327465368843
S4626758X,5,14.524123031217,0,14.1284739250132,8,13.1840600095638
S8818813T,0,14.2116380814222,8,13.7050770801786,3,13.5978408565432
S6705177P,8,12.2133739168182,0,11.6617197401808,2,11.2098746660887
S6737907E,4,13.2363834041382,8,13.2061279837223,0,12.7779371877859
S8497191C,7,11.7314500304233,8,11.4859615712018,3,10.8783716244818
S7969230N,7,15.3261979712245,8,15.1510904547148,0,14.7541165986501
S4162632E,7,13.1833848979084,8,13.08030917798,1,13.0604404330369
S8543860J,8,13.7497035534752,7,12.7698626239718,5,12.5339269367716
S4825288T,0,12.9443730837939,8,12.7684638453916,7,12.5769644218274
S6749053C,8,14.7546515232512,0,14.0555074832827,3,13.598244470115
S6719622L,8,13.9363167377627,3,13.4305376513947,0,12.9354059835195
S6895632M,0,13.5110468016694,8,12.515125269915,7,12.1065351071245
S8516036C,7,13.2353694707993,8,11.8765482601332,2,11.8171334068663
S5890142Z,7,14.8822892260729,5,14.2547904227696,0,13.9540959340522
S4911422A,3,15.6384360625894,0,15.344067568914,7,14.7045972408547
S6112083N,3,14.7324421534549,4,14.294004492012,5,13.7951967632646
S9458227O,7,11.8389843024121,3,11.7608144574452,8,11.7248284671231
S4182731A,7,13.2366095654908,2,12.5659483206675,1,12.4546486769235
S4134358G,5,13.2168113241021,1,12.9856663992991,4,12.6871487375903
S9734491M,6,15.0632507135017,0,14.3564592177296,8,14.2563295810533
S6770378U,8,12.2059581476164,0,11.6542158521567,2,11.2025994704562
S6767292C,0,15.255985156292,3,14.7893258403539,8,13.2757511311061
S7396930J,8,12.0525780340837,0,11.7427356580392,2,11.4510498611483
S4373995D,8,14.5759078328155,7,13.6547696631029,0,13.3149663421311
S6640463D,3,14.2325347800233,5,13.8620517676665,0,13.0254091855346
S8834767R,5,13.2304080267747,7,13.1460373332114,3,13.1419888693799
S6645379G,5,13.5866244344309,0,13.2474973043735,8,12.5846326791633
S6345431W,0,12.4302286708162,8,11.9499772523789,4,11.7941483608387
S7311790Q,1,13.2556949202396,5,12.4674210489283,7,12.4070342043698
S5504809A,5,14.0651660323559,8,13.4924707946718,0,12.9609515778295
S5422715D,4,12.967277582987,7,12.66132322917,3,12.3066767188115
S4346953Y,3,11.7833219076295,8,11.7211650407354,0,11.1827911520866
S7273464Z,8,12.8737866374242,0,12.8460019898932,7,11.387292138642
S6694312D,8,14.3250082193497,7,13.8863380006748,4,13.4116319596155
S7186701Z,8,13.7303471532779,7,13.1862330463405,2,13.078292890508
S7845001K,2,13.9447860019745,5,13.3456673130023,8,12.4753473274624
S4848736M,7,12.0395691924342,8,11.2104920194546,0,11.0652078926278
S5761357D,7,14.6945626496067,1,12.6658475728481,3,11.9024539988841
S7384554P,8,13.066324481828,7,11.8532921687223,0,11.8430342299365
S6979973Y,5,13.2727683510878,0,12.9961829276885,8,12.1996082585281
S9254918I,3,14.3710146371026,8,14.2658330391304,1,12.9904501239749
S4334686P,8,14.6617520049915,3,14.0614759821801,7,13.495266035325
S9522761V,0,12.1516521408353,2,12.0735635083998,3,11.2392310254832
S9364697K,7,12.656937125961,3,12.0736756936435,4,11.9466513333365
S9869965H,7,11.8619990661215,8,11.6960873477536,5,11.2950167912957
S4914340G,4,15.5506133735237,8,14.8196472526758,7,13.5375279945899
S8976637W,3,15.1140405511888,8,13.8505388396558,7,13.0969016935686
S8650079C,8,16.9037427168746,1,14.6156865165041,3,14.596457613562
S5361090I,5,13.250395913535,4,13.0822514186233,8,12.6843499299465
S5455190I,7,14.8016485776643,4,14.1695571277239,3,13.3672149730636
S6341164C,8,11.5875299029065,2,11.3392083937509,0,11.3114261892554
S5010085U,3,12.7236408311155,4,12.6269703746223,0,12.2319178668427
S6914450F,0,13.2206160668849,5,12.9536110483233,1,12.8430655128327
S4642336D,0,14.0896564487158,7,12.7116740814024,8,12.6269811781638
S4421479I,4,13.6301129085792,0,12.8978370000407,3,12.3918855806577
S6304449O,8,13.2284748522641,7,11.937172494866,2,11.6255550560965
S7254042V,8,13.3516274578612,4,13.0885389057692,0,12.6647845837131
S9685872X,4,12.3598745046687,8,12.3227221189649,0,11.8560797575532
S6719259K,3,12.3875745979138,0,12.2315928572777,2,12.1771327598845
S4774059Z,3,12.6898178874741,7,12.5036277534732,5,11.7640643296966
S5446984R,7,14.0474910829523,8,12.924777695244,4,12.4720870476016
S5270121J,8,14.0711344181343,7,13.0001114824287,5,12.828013488086
S5236156B,5,12.9045204611404,8,12.1289683852739,7,11.8547702775497
S7493678M,3,12.6761572844221,4,12.2886560731635,0,11.2553437813908
S5088487Q,0,11.511642762586,3,11.4389042699584,8,11.1806206373943
S4960073F,3,12.0150205397471,8,11.5636966710859,4,11.0822252803285
S6631685V,8,16.3245098727738,7,15.2899814562015,0,15.2684353574999
S4166613S,0,13.7505122739106,5,12.8853966483275,1,12.8793403656458
S5931468V,8,13.3264181179881,0,12.4136629718103,4,12.3721669396801
