NRIC,age,gender,job_industry,income
S8354472W,37,female,professional_services,5070
S8355193Z,37,male,information_communications,6435
S8356495B,37,male,wholesale_retail_trade,4505
S8358093Y,37,female,arts_entertainment_recreation,3422
S8358522V,37,female,financial_insurance_services,6093
S8360660V,37,female,arts_entertainment_recreation,3422
S8361818E,37,female,public_administration_education,5485
S8364270X,37,female,professional_services,5070
S8365086U,37,male,real_estate_services,4706
S8366631G,37,male,arts_entertainment_recreation,3955
S8367612Z,37,female,accommodation_food_services,2008
S8372173X,37,female,financial_insurance_services,6093
S8372669Z,37,male,heal_social_services,6143
S8377269T,37,female,accommodation_food_services,2008
S8377732F,37,male,real_estate_services,4706
S8378241D,37,female,public_administration_education,5485
S8381715P,37,male,professional_services,6110
S8381951I,37,male,transportation_storage,3000
S8382177D,37,male,public_administration_education,6581
S8384975Y,37,male,professional_services,6110
S8385858I,37,female,heal_social_services,3803
S8385992D,37,male,others,4332
S8386095O,37,male,professional_services,6110
S8388520Y,37,female,accommodation_food_services,2008
S8388994F,37,female,arts_entertainment_recreation,3422
S8389096Z,37,male,accommodation_food_services,2560
S8389348X,37,male,financial_insurance_services,7583
S8390618D,37,female,administrative_support_services,2583
S8392992Y,37,male,accommodation_food_services,2560
S8393524Y,37,female,public_administration_education,5485
S8393782R,37,female,professional_services,5070
S8393965A,37,male,manufacturing,5070
S8394073W,37,female,accommodation_food_services,2008
S8395178W,37,male,transportation_storage,3000
S8397442W,37,male,public_administration_education,6581
S8399027A,37,male,others,4332
S8399091B,37,male,wholesale_retail_trade,4505
S8402235V,36,female,others,4377
S8402388Y,36,male,others,4332
S8403405R,36,male,construction,4241
S8404513N,36,female,financial_insurance_services,6093
S8405282V,36,female,public_administration_education,5485
S8411049C,36,male,heal_social_services,6143
S8411278G,36,female,information_communications,5070
S8411617B,36,female,accommodation_food_services,2008
S8411715N,36,female,real_estate_services,4212
S8412588I,36,male,heal_social_services,6143
S8414658G,36,male,others,4332
S8414680R,36,male,heal_social_services,6143
S8416003D,36,female,manufacturing,3900
S8417202A,36,female,heal_social_services,3803
S8418074L,36,female,professional_services,5070
S8423319X,36,male,professional_services,6110
S8426374G,36,female,accommodation_food_services,2008
S8427875S,36,female,financial_insurance_services,6093
S8428174L,36,male,wholesale_retail_trade,4505
S8428958M,36,female,wholesale_retail_trade,3675
S8429290S,36,female,construction,3803
S8429492V,36,female,manufacturing,3900
S8429615T,36,female,financial_insurance_services,6093
S8430280D,36,male,information_communications,6435
S8430652S,36,female,manufacturing,3900
S8431236D,36,male,administrative_support_services,2535
S8431347D,36,female,administrative_support_services,2583
S8431419J,36,female,public_administration_education,5485
S8434167W,36,male,others,4332
S8434954H,36,female,others,4377
S8435186C,36,female,manufacturing,3900
S8435459Y,36,male,administrative_support_services,2535
S8436049N,36,male,real_estate_services,4706
S8436743Q,36,male,accommodation_food_services,2560
S8437089Q,36,female,real_estate_services,4212
S8439431D,36,female,real_estate_services,4212
S8440182U,36,female,construction,3803
S8440324V,36,female,wholesale_retail_trade,3675
S8440413S,36,male,accommodation_food_services,2560
S8441624D,36,male,transportation_storage,3000
S8442122C,36,male,real_estate_services,4706
S8442131M,36,female,administrative_support_services,2583
S8443581E,36,female,administrative_support_services,2583
S8445102T,36,male,arts_entertainment_recreation,3955
S8445632Z,36,female,heal_social_services,3803
S8448305C,36,male,heal_social_services,6143
S8449935V,36,male,accommodation_food_services,2560
S8452384P,36,male,information_communications,6435
S8452779X,36,female,heal_social_services,3803
S8454196L,36,female,financial_insurance_services,6093
S8454483J,36,male,others,4332
S8454563A,36,female,others,4377
S8455640P,36,female,real_estate_services,4212
S8456023E,36,male,arts_entertainment_recreation,3955
S8457806H,36,female,others,4377
S8458584Q,36,male,administrative_support_services,2535
S8463015Y,36,male,administrative_support_services,2535
S8463867K,36,male,information_communications,6435
S8464454R,36,male,wholesale_retail_trade,4505
S8465173P,36,female,financial_insurance_services,6093
S8465424Y,36,female,manufacturing,3900
S8466562J,36,male,real_estate_services,4706
S8466862R,36,male,real_estate_services,4706
S8468501E,36,female,professional_services,5070
S8469274V,36,female,real_estate_services,4212
S8469459P,36,male,others,4332
S8469934J,36,female,public_administration_education,5485
S8471549A,36,male,manufacturing,5070
S8475383Y,36,female,information_communications,5070
S8475978T,36,male,manufacturing,5070
S8476046B,36,female,information_communications,5070
S8477482C,36,female,transportation_storage,3803
S8480651R,36,female,heal_social_services,3803
S8482641R,36,female,transportation_storage,3803
S8484728Z,36,male,professional_services,6110
S8486058X,36,male,wholesale_retail_trade,4505
S8487713T,36,male,arts_entertainment_recreation,3955
S8487819Y,36,male,public_administration_education,6581
S8488153O,36,female,arts_entertainment_recreation,3422
S8489138O,36,female,professional_services,5070
S8489714U,36,male,manufacturing,5070
S8491556A,36,female,others,4377
S8492822Z,36,male,information_communications,6435
S8494816C,36,female,professional_services,5070
S8496370R,36,female,transportation_storage,3803
S8496518A,36,female,real_estate_services,4212
S8497191C,36,female,construction,3803
S8497273J,36,female,construction,3803
S8498579P,36,male,construction,4241
S8499594B,36,male,real_estate_services,4706
S8501876B,35,male,information_communications,6435
S8502830T,35,male,real_estate_services,4706
S8503411I,35,male,information_communications,6435
S8504705N,35,female,real_estate_services,4212
S8505702V,35,male,manufacturing,5070
S8506060L,35,male,information_communications,6435
S8506126Q,35,male,construction,4241
S8508148E,35,female,public_administration_education,5485
S8508759C,35,female,others,4377
S8509974C,35,female,others,4377
S8510296S,35,female,real_estate_services,4212
S8510723J,35,male,arts_entertainment_recreation,3955
S8511319L,35,male,others,4332
S8513439Z,35,female,professional_services,5070
S8515245F,35,male,real_estate_services,4706
S8515622K,35,male,professional_services,6110
S8515911Y,35,male,wholesale_retail_trade,4505
S8516036C,35,male,others,4332
S8517789R,35,female,others,4377
S8519250V,35,male,information_communications,6435
S8521291F,35,female,accommodation_food_services,2008
S8521823Q,35,male,arts_entertainment_recreation,3955
S8521991H,35,male,arts_entertainment_recreation,3955
S8523102E,35,female,professional_services,5070
S8523965W,35,female,real_estate_services,4212
S8524586X,35,male,heal_social_services,6143
S8527372F,35,male,construction,4241
S8528928I,35,male,heal_social_services,6143
S8529357X,35,male,public_administration_education,6581
S8530560X,35,female,arts_entertainment_recreation,3422
S8532768B,35,female,public_administration_education,5485
S8533131W,35,male,professional_services,6110
S8534226H,35,male,wholesale_retail_trade,4505
S8535904I,35,male,public_administration_education,6581
S8537479T,35,male,transportation_storage,3000
S8538366C,35,male,heal_social_services,6143
S8538436H,35,male,construction,4241
S8538976O,35,female,wholesale_retail_trade,3675
S8539170O,35,male,manufacturing,5070
S8540019Y,35,female,arts_entertainment_recreation,3422
S8543187E,35,male,real_estate_services,4706
S8543860J,35,male,public_administration_education,6581
S8544088G,35,male,financial_insurance_services,7583
S8546627A,35,female,heal_social_services,3803
S8547062D,35,female,public_administration_education,5485
S8549702X,35,female,others,4377
S8549748A,35,male,financial_insurance_services,7583
S8550024Y,35,female,accommodation_food_services,2008
S8551470K,35,female,accommodation_food_services,2008
S8552620F,35,female,heal_social_services,3803
S8552909G,35,male,accommodation_food_services,2560
S8554711W,35,male,wholesale_retail_trade,4505
S8555182F,35,female,real_estate_services,4212
S8555847O,35,female,accommodation_food_services,2008
S8558919I,35,male,manufacturing,5070
S8564025F,35,male,manufacturing,5070
S8564865H,35,female,heal_social_services,3803
S8564954P,35,male,public_administration_education,6581
S8565270W,35,male,heal_social_services,6143
S8565674O,35,female,professional_services,5070
S8565932D,35,male,manufacturing,5070
S8567547P,35,female,others,4377
S8567906Z,35,female,manufacturing,3900
S8569110A,35,female,heal_social_services,3803
S8571054T,35,female,wholesale_retail_trade,3675
S8572897M,35,female,public_administration_education,5485
S8573883W,35,male,administrative_support_services,2535
S8574684K,35,male,construction,4241
S8576032E,35,male,heal_social_services,6143
S8576064G,35,male,others,4332
S8578065J,35,female,manufacturing,3900
S8578570O,35,female,arts_entertainment_recreation,3422
S8579668F,35,female,accommodation_food_services,2008
S8579676Z,35,female,public_administration_education,5485
S8580665N,35,male,information_communications,6435
S8581497T,35,male,information_communications,6435
S8582243W,35,male,transportation_storage,3000
S8582751M,35,female,manufacturing,3900
S8584117T,35,female,heal_social_services,3803
S8584922M,35,female,information_communications,5070
S8585753J,35,female,arts_entertainment_recreation,3422
S8586602H,35,male,manufacturing,5070
S8587653A,35,female,public_administration_education,5485
S8589103X,35,male,administrative_support_services,2535
S8589891Y,35,male,financial_insurance_services,7583
S8591041F,35,female,wholesale_retail_trade,3675
S8593124Z,35,male,manufacturing,5070
S8593568A,35,male,administrative_support_services,2535
S8593865R,35,female,accommodation_food_services,2008
S8595081P,35,female,manufacturing,3900
S8595177O,35,female,others,4377
S8595843Z,35,male,heal_social_services,6143
S8596451U,35,male,heal_social_services,6143
S8596517U,35,male,accommodation_food_services,2560
S8598308A,35,male,others,4332
S8599720U,35,female,public_administration_education,5485
S8602261T,34,female,arts_entertainment_recreation,3422
S8603378Y,34,female,manufacturing,3900
S8603397X,34,female,administrative_support_services,2583
S8604771D,34,female,administrative_support_services,2583
S8606126L,34,female,transportation_storage,3803
S8606896N,34,male,wholesale_retail_trade,4505
S8607568T,34,female,administrative_support_services,2583
S8609193O,34,male,information_communications,6435
S8609920G,34,female,information_communications,5070
S8610713C,34,female,heal_social_services,3803
S8611714O,34,male,others,4332
S8612675O,34,female,others,4377
S8613443K,34,female,accommodation_food_services,2008
S8613671L,34,female,others,4377
S8615285A,34,male,professional_services,6110
S8615571O,34,male,transportation_storage,3000
S8616130C,34,male,real_estate_services,4706
S8616157Z,34,female,wholesale_retail_trade,3675
S8620180K,34,male,manufacturing,5070
S8620194R,34,male,real_estate_services,4706
S8620392E,34,male,heal_social_services,6143
S8620756N,34,female,real_estate_services,4212
S8622808A,34,female,accommodation_food_services,2008
S8625751C,34,female,manufacturing,3900
S8628707L,34,female,wholesale_retail_trade,3675
S8634454V,34,female,accommodation_food_services,2008
S8634915L,34,male,transportation_storage,3000
S8635229K,34,female,administrative_support_services,2583
S8639380W,34,female,financial_insurance_services,6093
S8639934L,34,male,accommodation_food_services,2560
S8639983E,34,male,arts_entertainment_recreation,3955
S8640859J,34,female,heal_social_services,3803
S8643488F,34,female,real_estate_services,4212
S8646611U,34,male,heal_social_services,6143
S8648131F,34,female,arts_entertainment_recreation,3422
S8648992M,34,male,accommodation_food_services,2560
S8650079C,34,male,arts_entertainment_recreation,3955
S8650080J,34,female,arts_entertainment_recreation,3422
S8650627M,34,male,accommodation_food_services,2560
S8654108O,34,female,information_communications,5070
S8654673R,34,female,administrative_support_services,2583
S8656174P,34,female,arts_entertainment_recreation,3422
S8658326V,34,female,construction,3803
S8659671P,34,male,administrative_support_services,2535
S8660485G,34,female,real_estate_services,4212
S8660499Y,34,female,transportation_storage,3803
S8660836V,34,female,manufacturing,3900
S8663075A,34,male,construction,4241
S8664274S,34,male,public_administration_education,6581
S8666783O,34,male,wholesale_retail_trade,4505
S8667029Z,34,male,others,4332
S8667095R,34,female,others,4377
S8668218A,34,female,wholesale_retail_trade,3675
S8668573A,34,female,heal_social_services,3803
S8670171H,34,male,manufacturing,5070
S8671472E,34,male,wholesale_retail_trade,4505
S8672527Z,34,male,transportation_storage,3000
S8673076G,34,male,professional_services,6110
S8673639C,34,male,manufacturing,5070
S8675948W,34,female,wholesale_retail_trade,3675
S8676797R,34,male,others,4332
S8677523I,34,female,professional_services,5070
S8677688F,34,male,real_estate_services,4706
S8680418M,34,male,others,4332
S8680466K,34,female,arts_entertainment_recreation,3422
S8681587X,34,male,wholesale_retail_trade,4505
S8683565P,34,female,information_communications,5070
S8686765S,34,male,accommodation_food_services,2560
S8687035X,34,male,heal_social_services,6143
S8687362C,34,female,financial_insurance_services,6093
S8689101P,34,male,transportation_storage,3000
S8690172F,34,female,administrative_support_services,2583
S8693476N,34,male,heal_social_services,6143
S8694995V,34,male,financial_insurance_services,7583
S8695482Q,34,male,real_estate_services,4706
S8696329C,34,female,public_administration_education,5485
S8697417H,34,female,construction,3803
S8697608F,34,male,manufacturing,5070
S8698016Q,34,female,heal_social_services,3803
S8698171F,34,female,wholesale_retail_trade,3675
S8698462A,34,male,public_administration_education,6581
S8699761F,34,female,wholesale_retail_trade,3675
S8703415Z,33,female,real_estate_services,4212
S8703913U,33,male,construction,4241
S8703934Q,33,male,heal_social_services,6143
S8704409H,33,male,financial_insurance_services,7583
S8708544T,33,male,information_communications,6435
S8709629U,33,female,transportation_storage,3803
S8710961U,33,male,manufacturing,5070
S8711266Q,33,male,accommodation_food_services,2560
S8712836I,33,female,real_estate_services,4212
S8713826G,33,male,wholesale_retail_trade,4505
S8714262C,33,female,information_communications,5070
S8714661J,33,female,heal_social_services,3803
S8715322G,33,male,accommodation_food_services,2560
S8715476T,33,male,real_estate_services,4706
S8715679M,33,male,real_estate_services,4706
S8715787V,33,female,financial_insurance_services,6093
S8716426O,33,male,professional_services,6110
S8720819M,33,male,heal_social_services,6143
S8721722G,33,male,accommodation_food_services,2560
S8723449T,33,male,financial_insurance_services,7583
S8723984I,33,female,wholesale_retail_trade,3675
S8725242F,33,male,information_communications,6435
S8725817W,33,female,others,4377
S8726511U,33,male,administrative_support_services,2535
S8727066N,33,female,transportation_storage,3803
S8727505U,33,female,heal_social_services,3803
S8728392Z,33,male,public_administration_education,6581
S8728397O,33,male,accommodation_food_services,2560
S8729181X,33,male,manufacturing,5070
S8730125N,33,female,arts_entertainment_recreation,3422
S8731039Z,33,male,construction,4241
S8731756P,33,female,others,4377
S8732384K,33,male,heal_social_services,6143
S8732851S,33,male,transportation_storage,3000
S8734891G,33,female,real_estate_services,4212
S8735674H,33,female,real_estate_services,4212
S8735955R,33,male,others,4332
S8736965F,33,female,real_estate_services,4212
S8737820V,33,male,public_administration_education,6581
S8737945B,33,male,wholesale_retail_trade,4505
S8738251X,33,female,construction,3803
S8738433T,33,male,transportation_storage,3000
S8739431T,33,male,real_estate_services,4706
S8741149D,33,male,real_estate_services,4706
S8741478B,33,male,professional_services,6110
S8741662X,33,female,wholesale_retail_trade,3675
S8742181S,33,male,manufacturing,5070
S8743683G,33,female,transportation_storage,3803
S8744749I,33,female,real_estate_services,4212
S8744781E,33,male,arts_entertainment_recreation,3955
S8745901W,33,female,administrative_support_services,2583
S8747373U,33,male,administrative_support_services,2535
S8749845R,33,male,financial_insurance_services,7583
S8749920F,33,male,administrative_support_services,2535
S8750273S,33,male,transportation_storage,3000
S8752466J,33,male,transportation_storage,3000
S8754228V,33,male,wholesale_retail_trade,4505
S8755509G,33,male,arts_entertainment_recreation,3955
S8756476E,33,male,public_administration_education,6581
S8756650F,33,female,heal_social_services,3803
S8757239V,33,male,professional_services,6110
S8757662M,33,male,financial_insurance_services,7583
S8758851H,33,female,arts_entertainment_recreation,3422
S8759758Q,33,male,financial_insurance_services,7583
S8760287L,33,male,administrative_support_services,2535
S8761556C,33,female,construction,3803
S8762810M,33,female,construction,3803
S8762821B,33,male,administrative_support_services,2535
S8763115I,33,female,arts_entertainment_recreation,3422
S8764052B,33,male,others,4332
S8764511Z,33,male,transportation_storage,3000
S8766812K,33,male,real_estate_services,4706
S8767910Z,33,male,accommodation_food_services,2560
S8768786F,33,male,construction,4241
S8769582C,33,male,wholesale_retail_trade,4505
S8769935A,33,female,accommodation_food_services,2008
S8770209A,33,male,accommodation_food_services,2560
S8770613W,33,male,professional_services,6110
S8772448U,33,male,administrative_support_services,2535
S8775775L,33,female,construction,3803
S8775782E,33,male,wholesale_retail_trade,4505
S8778984V,33,male,heal_social_services,6143
S8781211B,33,female,heal_social_services,3803
S8781528W,33,male,financial_insurance_services,7583
S8782388B,33,male,construction,4241
S8783031G,33,female,heal_social_services,3803
S8783397T,33,male,information_communications,6435
S8784927X,33,female,transportation_storage,3803
S8784929V,33,female,construction,3803
S8785626O,33,female,information_communications,5070
S8785869D,33,female,accommodation_food_services,2008
S8787082U,33,female,transportation_storage,3803
S8787943D,33,female,heal_social_services,3803
S8789460G,33,female,wholesale_retail_trade,3675
S8791296B,33,male,manufacturing,5070
S8791696T,33,female,construction,3803
S8793016E,33,female,public_administration_education,5485
S8796361G,33,female,professional_services,5070
S8798536U,33,female,administrative_support_services,2583
S8799954B,33,male,arts_entertainment_recreation,3955
S8800408J,32,male,information_communications,6435
S8800838K,32,male,real_estate_services,4706
S8801347O,32,female,wholesale_retail_trade,3675
S8802592H,32,male,heal_social_services,6143
S8802636G,32,male,construction,4241
S8807989O,32,male,heal_social_services,6143
S8808630B,32,male,accommodation_food_services,2560
S8809776N,32,male,public_administration_education,6581
S8810730N,32,male,administrative_support_services,2535
S8811201Z,32,female,administrative_support_services,2583
S8812056A,32,female,professional_services,5070
S8813886K,32,male,transportation_storage,3000
S8815581N,32,male,manufacturing,5070
S8818227H,32,female,information_communications,5070
S8818813T,32,female,accommodation_food_services,2008
S8820481V,32,male,information_communications,6435
S8821200U,32,male,heal_social_services,6143
S8821214V,32,male,real_estate_services,4706
S8821706X,32,female,arts_entertainment_recreation,3422
S8828111L,32,male,construction,4241
S8828390F,32,female,public_administration_education,5485
S8829305J,32,female,transportation_storage,3803
S8829896D,32,female,arts_entertainment_recreation,3422
S8830349A,32,male,public_administration_education,6581
S8831934O,32,female,heal_social_services,3803
S8833424A,32,female,professional_services,5070
S8833714J,32,male,financial_insurance_services,7583
S8834527A,32,female,manufacturing,3900
S8834767R,32,male,financial_insurance_services,7583
S8836236Q,32,male,accommodation_food_services,2560
S8838341P,32,male,transportation_storage,3000
S8839658S,32,male,heal_social_services,6143
S8841492J,32,female,real_estate_services,4212
S8841750N,32,male,transportation_storage,3000
S8842801G,32,female,real_estate_services,4212
S8845664E,32,female,heal_social_services,3803
S8846800F,32,female,accommodation_food_services,2008
S8846937G,32,male,construction,4241
S8848652Y,32,female,transportation_storage,3803
S8850121A,32,male,manufacturing,5070
S8852833A,32,female,professional_services,5070
S8854102A,32,male,public_administration_education,6581
S8857662E,32,female,wholesale_retail_trade,3675
S8858958T,32,female,accommodation_food_services,2008
S8859435O,32,male,real_estate_services,4706
S8859732X,32,female,information_communications,5070
S8861716P,32,female,financial_insurance_services,6093
S8862531O,32,female,wholesale_retail_trade,3675
S8863814H,32,male,accommodation_food_services,2560
S8864852A,32,female,heal_social_services,3803
S8867156O,32,male,wholesale_retail_trade,4505
S8869874Y,32,male,public_administration_education,6581
S8870489W,32,male,heal_social_services,6143
S8871632Y,32,male,transportation_storage,3000
S8872039A,32,female,transportation_storage,3803
S8873155J,32,female,manufacturing,3900
S8873472R,32,male,accommodation_food_services,2560
S8873635D,32,male,information_communications,6435
S8875302G,32,male,information_communications,6435
S8877215N,32,male,public_administration_education,6581
S8878329U,32,male,administrative_support_services,2535
S8878423N,32,male,administrative_support_services,2535
S8878479X,32,female,information_communications,5070
S8879076D,32,male,public_administration_education,6581
S8881061V,32,female,administrative_support_services,2583
S8881552P,32,female,financial_insurance_services,6093
S8881694L,32,male,wholesale_retail_trade,4505
S8884261T,32,male,public_administration_education,6581
S8884532P,32,male,wholesale_retail_trade,4505
S8885450T,32,male,manufacturing,5070
S8887447F,32,male,others,4332
S8887502X,32,male,others,4332
S8887621H,32,female,real_estate_services,4212
S8890337G,32,male,wholesale_retail_trade,4505
S8891639I,32,female,information_communications,5070
S8894028M,32,female,financial_insurance_services,6093
S8895452Z,32,female,construction,3803
S8895783J,32,female,financial_insurance_services,6093
S8895894T,32,female,wholesale_retail_trade,3675
S8896029C,32,female,information_communications,5070
S8896499J,32,female,manufacturing,3900
S8897218B,32,female,real_estate_services,4212
S8899151D,32,female,others,4377
S8901372V,31,male,information_communications,6435
S8903176E,31,male,arts_entertainment_recreation,3955
S8903259C,31,male,wholesale_retail_trade,4505
S8904867I,31,male,information_communications,6435
S8908055U,31,female,professional_services,5070
S8908487X,31,female,heal_social_services,3803
S8908677T,31,male,arts_entertainment_recreation,3955
S8910360F,31,female,manufacturing,3900
S8910930U,31,male,wholesale_retail_trade,4505
S8910982P,31,female,others,4377
S8911503A,31,female,wholesale_retail_trade,3675
S8914856P,31,male,heal_social_services,6143
S8916467W,31,male,construction,4241
S8916493D,31,female,financial_insurance_services,6093
S8917364G,31,female,real_estate_services,4212
S8918294W,31,male,accommodation_food_services,2560
S8918460Z,31,male,financial_insurance_services,7583
S8920342T,31,male,public_administration_education,6581
S8921934J,31,male,wholesale_retail_trade,4505
S8922091V,31,male,professional_services,6110
S8922276M,31,female,arts_entertainment_recreation,3422
S8923152W,31,male,transportation_storage,3000
S8923584M,31,female,information_communications,5070
S8925778N,31,male,public_administration_education,6581
S8926537R,31,male,public_administration_education,6581
S8926957E,31,female,financial_insurance_services,6093
S8927376N,31,male,financial_insurance_services,7583
S8928263S,31,female,others,4377
S8929100S,31,female,arts_entertainment_recreation,3422
S8930288K,31,female,wholesale_retail_trade,3675
S8931688U,31,female,financial_insurance_services,6093
S8932429G,31,male,arts_entertainment_recreation,3955
S8935328U,31,male,administrative_support_services,2535
S8936127N,31,male,heal_social_services,6143
S8937088V,31,male,real_estate_services,4706
S8940592V,31,female,public_administration_education,5485
S8941532Z,31,female,real_estate_services,4212
S8942032H,31,male,administrative_support_services,2535
S8944764P,31,male,heal_social_services,6143
S8944781F,31,male,accommodation_food_services,2560
S8945426L,31,female,construction,3803
S8947837S,31,female,accommodation_food_services,2008
S8950686N,31,female,real_estate_services,4212
S8951264W,31,female,manufacturing,3900
S8953380L,31,male,accommodation_food_services,2560
S8953929B,31,male,wholesale_retail_trade,4505
S8954787X,31,male,administrative_support_services,2535
S8955049O,31,female,construction,3803
S8955297Z,31,male,public_administration_education,6581
S8956206D,31,female,transportation_storage,3803
S8957937E,31,male,real_estate_services,4706
S8961778X,31,male,manufacturing,5070
S8962379Y,31,male,manufacturing,5070
S8963938S,31,male,public_administration_education,6581
S8966146N,31,male,financial_insurance_services,7583
S8968359H,31,male,real_estate_services,4706
S8969435A,31,male,arts_entertainment_recreation,3955
S8969515E,31,male,administrative_support_services,2535
S8970110F,31,female,professional_services,5070
S8970119G,31,female,construction,3803
S8970344K,31,female,professional_services,5070
S8970920N,31,male,financial_insurance_services,7583
S8972273Q,31,male,heal_social_services,6143
S8972953Q,31,male,information_communications,6435
S8976637W,31,male,transportation_storage,3000
S8977742X,31,female,real_estate_services,4212
S8978173N,31,female,public_administration_education,5485
S8979328M,31,female,manufacturing,3900
S8981813Z,31,male,professional_services,6110
S8983760A,31,female,information_communications,5070
S8983830T,31,female,professional_services,5070
S8985494K,31,female,information_communications,5070
S8985551K,31,male,financial_insurance_services,7583
S8990364E,31,female,professional_services,5070
S8990552M,31,male,heal_social_services,6143
S8990604G,31,male,professional_services,6110
S8991536Y,31,female,financial_insurance_services,6093
S8992216G,31,female,professional_services,5070
S8992833O,31,male,professional_services,6110
S8994271W,31,female,heal_social_services,3803
S8994310N,31,male,transportation_storage,3000
S8994578J,31,male,manufacturing,5070
S8995266Y,31,female,arts_entertainment_recreation,3422
S8998768G,31,female,administrative_support_services,2583
S8999497W,31,female,construction,3803
S8999991T,31,female,others,4377
S9001810O,30,male,heal_social_services,6143
S9001914W,30,male,wholesale_retail_trade,4505
S9003263D,30,male,transportation_storage,3000
S9003730J,30,male,heal_social_services,6143
S9005551K,30,female,manufacturing,3900
S9006394E,30,female,professional_services,5070
S9007984P,30,male,wholesale_retail_trade,4505
S9011504F,30,male,others,4332
S9012606V,30,male,arts_entertainment_recreation,3955
S9012894L,30,female,professional_services,5070
S9013644P,30,female,construction,3803
S9014217L,30,female,financial_insurance_services,6093
S9015385Y,30,male,administrative_support_services,2535
S9015587J,30,female,information_communications,5070
S9015867D,30,male,real_estate_services,4706
S9016112U,30,male,arts_entertainment_recreation,3955
S9016190Q,30,male,accommodation_food_services,2560
S9017092R,30,female,professional_services,5070
S9020851Q,30,male,construction,4241
S9021503S,30,male,professional_services,6110
S9022919G,30,female,public_administration_education,5485
S9023220S,30,male,information_communications,6435
S9023677S,30,male,financial_insurance_services,7583
S9025914U,30,female,accommodation_food_services,2008
S9027853Q,30,male,information_communications,6435
S9028132E,30,female,wholesale_retail_trade,3675
S9028451D,30,female,construction,3803
S9030420N,30,female,accommodation_food_services,2008
S9032880O,30,female,real_estate_services,4212
S9033711C,30,male,financial_insurance_services,7583
S9033770L,30,male,accommodation_food_services,2560
S9034916O,30,female,administrative_support_services,2583
S9035091C,30,male,real_estate_services,4706
S9037241Y,30,male,financial_insurance_services,7583
S9037868N,30,female,transportation_storage,3803
S9038055H,30,male,public_administration_education,6581
S9038090T,30,female,administrative_support_services,2583
S9039551H,30,male,heal_social_services,6143
S9039980N,30,female,manufacturing,3900
S9040249E,30,female,arts_entertainment_recreation,3422
S9041095M,30,female,public_administration_education,5485
S9041555K,30,male,manufacturing,5070
S9043151H,30,female,information_communications,5070
S9044523N,30,female,heal_social_services,3803
S9044767F,30,male,accommodation_food_services,2560
S9049087V,30,male,information_communications,6435
S9050208U,30,female,information_communications,5070
S9050343I,30,male,transportation_storage,3000
S9050793U,30,male,arts_entertainment_recreation,3955
S9051657Q,30,female,administrative_support_services,2583
S9053818T,30,female,transportation_storage,3803
S9055463F,30,male,information_communications,6435
S9056128U,30,female,wholesale_retail_trade,3675
S9056607C,30,male,construction,4241
S9058207Y,30,female,financial_insurance_services,6093
S9058354O,30,female,information_communications,5070
S9061640M,30,male,administrative_support_services,2535
S9063194T,30,female,manufacturing,3900
S9065396C,30,female,administrative_support_services,2583
S9067975H,30,female,wholesale_retail_trade,3675
S9070374E,30,male,administrative_support_services,2535
S9071373R,30,male,professional_services,6110
S9073543I,30,male,financial_insurance_services,7583
S9074683J,30,female,public_administration_education,5485
S9075049L,30,female,construction,3803
S9075252N,30,female,information_communications,5070
S9075463Q,30,male,public_administration_education,6581
S9076659N,30,female,arts_entertainment_recreation,3422
S9077553D,30,female,manufacturing,3900
S9079784A,30,female,transportation_storage,3803
S9079981C,30,female,public_administration_education,5485
S9080094T,30,male,accommodation_food_services,2560
S9081098H,30,female,real_estate_services,4212
S9081531T,30,male,heal_social_services,6143
S9081667Q,30,female,accommodation_food_services,2008
S9086313N,30,female,construction,3803
S9086818I,30,female,professional_services,5070
S9087186E,30,female,information_communications,5070
S9089778O,30,female,administrative_support_services,2583
S9090106T,30,female,arts_entertainment_recreation,3422
S9091286Y,30,male,arts_entertainment_recreation,3955
S9092282I,30,female,administrative_support_services,2583
S9092495K,30,female,others,4377
S9093145Y,30,male,real_estate_services,4706
S9094523S,30,female,wholesale_retail_trade,3675
S9094982M,30,male,manufacturing,5070
S9095196P,30,male,public_administration_education,6581
S9096149T,30,female,professional_services,5070
S9097069O,30,female,accommodation_food_services,2008
S9097579I,30,male,wholesale_retail_trade,4505
S9098100M,30,male,heal_social_services,6143
S9098927R,30,male,accommodation_food_services,2560
S9099964D,30,male,others,4332
S9100067N,29,male,manufacturing,5070
S9100239J,29,female,construction,3803
S9100714I,29,male,accommodation_food_services,2560
S9101781R,29,female,manufacturing,3900
S9103025A,29,male,financial_insurance_services,7583
S9104398L,29,male,wholesale_retail_trade,4505
S9104812P,29,female,heal_social_services,3803
S9109778J,29,female,transportation_storage,3803
S9111225O,29,female,transportation_storage,3803
S9112342F,29,female,public_administration_education,5485
S9112447W,29,male,information_communications,6435
S9115895W,29,female,public_administration_education,5485
S9118613J,29,female,information_communications,5070
S9119024H,29,male,wholesale_retail_trade,4505
S9119068L,29,male,wholesale_retail_trade,4505
S9125117A,29,female,professional_services,5070
S9125165Q,29,male,arts_entertainment_recreation,3955
S9127814H,29,female,information_communications,5070
S9128234K,29,male,professional_services,6110
S9129779D,29,female,heal_social_services,3803
S9132515Z,29,male,professional_services,6110
S9136043V,29,male,manufacturing,5070
S9137972R,29,female,arts_entertainment_recreation,3422
S9139872E,29,female,real_estate_services,4212
